ID_RESENA,PK_RELACIONAL,NOMBRE_RECURSO,BARRIO_RECURSO,CATEGORIA_RECURSO,TEXTO_RESENA,CALIFICACION,FECHA,IDIOMA,AUTOR_SINTETICO,DATASET_SINTETICO
C0008455,R005639,BAR PARADOR DE SANABRIA,San Diego,restaurantes,"Un peu bonde, correct sans plus.",3,2023-03-05,fr,Clara G.,True
C0008456,R005639,BAR PARADOR DE SANABRIA,San Diego,restaurantes,"Repetiremos. Postres caseros deliciosos, ambiente acogedor. Volveremos.",5,2024-10-03,es,Javier H.,True
C0008457,R005639,BAR PARADOR DE SANABRIA,San Diego,restaurantes,"Nos encanto. El vino de la casa acompaña genial, la comida estaba deliciosa.",5,2025-12-14,es,Sofia C.,True
C0008458,R005642,BAR RESTAURANTE ALEGRIA 3.0,Palomeras Bajas,restaurantes,"Clean and welcoming, a wonderful experience, absolutely worth the visit.",4,2023-10-24,en,Carlos T.,True
C0008459,R005642,BAR RESTAURANTE ALEGRIA 3.0,Palomeras Bajas,restaurantes,"Para ser sinceros, el servicio algo lento pero amable, la comida correcta sin destacar, cumple para una comida rapida. Cumple.",3,2025-03-15,es,Nuria M.,True
C0008460,R005642,BAR RESTAURANTE ALEGRIA 3.0,Palomeras Bajas,restaurantes,"Un'esperienza bellissima, posto stupendo.",4,2023-12-13,it,Tom L.,True
C0008461,R005643,KEBAB POLLO BROASTER,Palomeras Bajas,restaurantes,"Loved it. A wonderful experience, great value for money, clean and welcoming.",5,2024-04-21,en,Luis S.,True
C0008462,R005643,KEBAB POLLO BROASTER,Palomeras Bajas,restaurantes,"Repetiremos. Platos caseros llenos de sabor, cocina tradicional bien ejecutada, el pescado y la carne de primera. Volveremos.",5,2023-04-07,es,Marta L.,True
C0008463,R005643,KEBAB POLLO BROASTER,Palomeras Bajas,restaurantes,"Buena relacion calidad-precio, la paella espectacular. Un 10.",5,2024-01-13,es,Pablo H.,True
C0008464,R005643,KEBAB POLLO BROASTER,Palomeras Bajas,restaurantes,"El pescado y la carne de primera, ambiente acogedor, las tapas riquisimas.",4,2023-06-29,es,Paul R.,True
C0008465,R005643,KEBAB POLLO BROASTER,Palomeras Bajas,restaurantes,"Cocina tradicional bien ejecutada, el pescado y la carne de primera. Un 10.",5,2024-03-28,es,Pedro S.,True
C0008466,R005644,INMOBILIARIA,Palomeras Bajas,ocio,"Loved it. A wonderful experience, one of the highlights of our trip.",5,2025-02-16,en,Luis F.,True
C0008467,R005644,INMOBILIARIA,Palomeras Bajas,ocio,"Absolutely worth the visit, stunning place, clean and welcoming.",5,2024-08-13,en,Paul G.,True
C0008468,R005650,LOTERIAS Y APUESTAS DEL ESTADO,Palomeras Sureste,ocio,"Repetiremos. Muy divertido y bien organizado, perfecto para una tarde diferente. Un 10.",4,2024-09-30,es,Pedro S.,True
C0008469,R005650,LOTERIAS Y APUESTAS DEL ESTADO,Palomeras Sureste,ocio,"Muy recomendable. Gran ambiente, ideal para ir con amigos, un plan estupendo. Volveremos.",4,2023-02-11,es,Anna P.,True
C0008470,R005652,EL ASTURIANO RESTAURANTE,Palomeras Sureste,restaurantes,"La comida estaba deliciosa, raciones generosas, el vino de la casa acompaña genial. Lo recomiendo.",5,2025-01-01,es,Luis P.,True
C0008471,R005653,CENTRO DE ATENCION A LA INFACIA 4,Palomeras Sureste,hoteles,"Habitaciones limpias y comodas, recepcion 24 horas muy util. Lo recomiendo.",4,2024-06-14,es,Paul G.,True
C0008472,R005653,CENTRO DE ATENCION A LA INFACIA 4,Palomeras Sureste,hoteles,"Volveremos seguro. Buena relacion calidad-precio, cama muy comoda. Lo recomiendo.",5,2025-05-15,es,Sophie S.,True
C0008473,R005658,CAFETERIA RESTAURANTE ENRIQUE,Numancia,restaurantes,"Highly recommended. The staff were lovely, we loved every minute.",4,2025-05-31,en,Tom H.,True
C0008474,R005659,BAR EL PEAJE,Portazgo,restaurantes,"Muy recomendable. Ambiente acogedor, la paella espectacular. Volveremos.",5,2025-01-08,es,Diego H.,True
C0008475,R005660,BAR SORIA,Portazgo,restaurantes,"Para ser sinceros, la comida correcta sin destacar, raciones normales, ambiente sencillo. Sin mas.",5,2023-02-28,es,John F.,True
C0008476,R005661,TECNOCASA,Numancia,ocio,"Personale gentile, ci e piaciuto molto.",5,2024-10-24,it,Liam B.,True
C0008477,R005662,BAR SALSERIA LAS CERVECITAS,Portazgo,restaurantes,"Abbastanza affollato, niente di speciale.",3,2023-10-17,it,Sophie V.,True
C0008478,R005663,LOTERIA PRIMITIVA 1X2 PAPELERIA,Portazgo,ocio,"Volveremos seguro. Muy divertido y bien organizado, ideal para ir con amigos, un plan estupendo. Lo recomiendo.",5,2023-11-01,es,Chiara T.,True
C0008479,R005664,MESON CASA SERGIO,Portazgo,restaurantes,"Overall, a bit crowded, it was okay.",3,2025-12-11,en,Elena G.,True
C0008480,R005664,MESON CASA SERGIO,Portazgo,restaurantes,"Muy recomendable. El pescado y la carne de primera, postres caseros deliciosos. Merece mucho la pena.",5,2023-05-02,es,Sophie R.,True
C0008481,R005668,TABACO LOTERIAS Y APUESTAS DEL ESTADO,Portazgo,ocio,"Sinceramente, mala organizacion, no lo recomendaria, colas largas. Muy mejorable.",2,2024-03-20,es,Luis T.,True
C0008482,R005671,BAR CHISPIN,Numancia,restaurantes,"Volveremos seguro. Cocina tradicional bien ejecutada, el servicio atento y cercano, ambiente acogedor. Merece mucho la pena.",4,2024-08-16,es,Paul T.,True
C0008483,R005671,BAR CHISPIN,Numancia,restaurantes,"Muy recomendable. El servicio atento y cercano, la comida estaba deliciosa.",5,2023-12-14,es,Tom C.,True
C0008484,R005672,BAR FERNANDO,Numancia,restaurantes,"Highly recommended. We loved every minute, beautiful and well kept, the food was delicious.",5,2023-09-22,en,Sophie M.,True
C0008485,R005673,TROFERO 92 ARMERIA Y PESCA,Portazgo,deporte,"La verdad, horarios mejorables, instalaciones algo antiguas. Cumple.",3,2025-07-04,es,Javier V.,True
C0008486,R005675,BAR CASTIZO II,Pavones,restaurantes,"Highly recommended. Clean and welcoming, absolutely worth the visit, beautiful and well kept.",5,2024-01-12,en,Clara B.,True
C0008487,R005675,BAR CASTIZO II,Pavones,restaurantes,"Para ser sinceros, el servicio algo lento pero amable, la comida correcta sin destacar. Sin mas.",3,2023-06-05,es,Laura L.,True
C0008488,R005677,AUTOESCUELA VINATEROS,Marroquina,deporte,"Loved it. Clean and welcoming, a wonderful experience, stunning place.",5,2025-05-15,en,Marco H.,True
C0008489,R005678,LA RIBERA DE OPORTO,Marroquina,restaurantes,"Loved it. Stunning place, we loved every minute, beautiful and well kept.",5,2025-04-19,en,Lucia P.,True
C0008490,R005679,BAR CATAMAR,Marroquina,restaurantes,"Terraza agradable para cenar, ambiente acogedor, el servicio atento y cercano. Lo recomiendo.",5,2024-12-27,es,Pedro T.,True
C0008491,R005681,CASA MONICA,Marroquina,restaurantes,"Nos encanto. Terraza agradable para cenar, postres caseros deliciosos. Un 10.",5,2024-05-05,es,Laura G.,True
C0008492,R005681,CASA MONICA,Marroquina,restaurantes,"Repetiremos. Platos caseros llenos de sabor, productos muy frescos. Lo recomiendo.",4,2025-05-26,es,Diego G.,True
C0008493,R005681,CASA MONICA,Marroquina,restaurantes,"Muy recomendable. El servicio atento y cercano, el pescado y la carne de primera, cocina tradicional bien ejecutada. Lo recomiendo.",4,2025-08-28,es,Anna H.,True
C0008494,R005681,CASA MONICA,Marroquina,restaurantes,"Postres caseros deliciosos, buena relacion calidad-precio, el servicio atento y cercano. Lo recomiendo.",5,2025-08-23,es,Nuria R.,True
C0008495,R005681,CASA MONICA,Marroquina,restaurantes,"Volveremos seguro. Platos caseros llenos de sabor, el pescado y la carne de primera. Merece mucho la pena.",5,2024-05-16,es,Luis M.,True
C0008496,R005681,CASA MONICA,Marroquina,restaurantes,"The food was delicious, the staff were lovely, beautiful and well kept.",5,2025-07-11,en,Tom M.,True
C0008497,R005681,CASA MONICA,Marroquina,restaurantes,"Loved it. The food was delicious, absolutely worth the visit.",5,2024-11-27,en,Elena T.,True
C0008498,R005686,IMALAVOGLIA,Media Legua,restaurantes,"En general, el servicio algo lento pero amable, ambiente sencillo. Cumple.",4,2025-04-02,es,Marta F.,True
C0008499,R005686,IMALAVOGLIA,Media Legua,restaurantes,"Overall, it was okay, average overall, nothing special but fine.",3,2025-04-09,en,Diego V.,True
C0008500,R005687,BAR SIDRERÍA CIBELES,Media Legua,restaurantes,"Nos encanto. Cocina tradicional bien ejecutada, el pescado y la carne de primera, raciones generosas. Merece mucho la pena.",4,2023-01-30,es,Sofia B.,True
C0008501,R005687,BAR SIDRERÍA CIBELES,Media Legua,restaurantes,"Volveremos seguro. El vino de la casa acompaña genial, cocina tradicional bien ejecutada, ambiente acogedor. Volveremos.",5,2024-11-23,es,Hans B.,True
C0008502,R005687,BAR SIDRERÍA CIBELES,Media Legua,restaurantes,"Que decepcion. El trato fue borde, caro para lo que ofrecen, nos cobraron de mas. Muy mejorable.",2,2025-01-29,es,Chiara R.,True
C0008503,R005688,BAR ALESCA,Media Legua,restaurantes,"Para ser sinceros, carta corta pero suficiente, ambiente sencillo, raciones normales. Sin mas.",3,2025-02-01,es,Tom F.,True
C0008504,R005688,BAR ALESCA,Media Legua,restaurantes,"Repetiremos. El servicio atento y cercano, postres caseros deliciosos. Un 10.",4,2024-11-05,es,Tom F.,True
C0008505,R005689,BAR PASCUAL,Media Legua,restaurantes,"One of the highlights of our trip, the staff were lovely, great value for money.",5,2025-02-08,en,Lucia F.,True
C0008506,R005690,BAR YULI,Media Legua,restaurantes,"Cocina tradicional bien ejecutada, raciones generosas, terraza agradable para cenar. Un 10.",4,2023-01-19,es,Emma C.,True
C0008507,R005690,BAR YULI,Media Legua,restaurantes,"Muy recomendable. El vino de la casa acompaña genial, productos muy frescos, buena relacion calidad-precio.",5,2025-03-02,es,Anna V.,True
C0008508,R005690,BAR YULI,Media Legua,restaurantes,"Loved it. Great value for money, one of the highlights of our trip.",5,2025-10-10,en,Carlos H.,True
C0008509,R005690,BAR YULI,Media Legua,restaurantes,"Ottimo rapporto qualita-prezzo, personale gentile, un'esperienza bellissima.",5,2025-07-28,it,Marco M.,True
C0008510,R005690,BAR YULI,Media Legua,restaurantes,"Highly recommended. Great value for money, one of the highlights of our trip.",5,2023-12-29,en,Joao L.,True
C0008511,R005690,BAR YULI,Media Legua,restaurantes,"Volveremos seguro. Raciones generosas, postres caseros deliciosos, las tapas riquisimas. Merece mucho la pena.",5,2025-02-14,es,John P.,True
C0008512,R005693,PUB CAFETERIA CRIN,Fontarrón,restaurantes,"Honestly, average overall, a bit crowded, it was okay.",3,2025-05-19,en,Marie C.,True
C0008513,R005694,PAU'S BLISSFUL BAKERY,Fontarrón,restaurantes,"Volveremos seguro. Productos muy frescos, la comida estaba deliciosa.",5,2023-08-23,es,Javier V.,True
C0008514,R005695,LA TABERNA DE ALEJANDRIA,Fontarrón,restaurantes,"Cheio demais, muito dececionante.",2,2025-07-22,pt,Luis H.,True
C0008515,R005695,LA TABERNA DE ALEJANDRIA,Fontarrón,restaurantes,"Volveremos seguro. Las tapas riquisimas, el servicio atento y cercano. Un 10.",4,2025-05-18,es,Carlos B.,True
C0008516,R005695,LA TABERNA DE ALEJANDRIA,Fontarrón,restaurantes,"Excellent rapport qualite-prix, on a adore, personnel adorable.",4,2025-01-08,fr,Paul G.,True
C0008517,R005695,LA TABERNA DE ALEJANDRIA,Fontarrón,restaurantes,"Freundliches Personal, gutes Preis-Leistungs-Verhaeltnis.",5,2024-10-23,de,Marco V.,True
C0008518,R005695,LA TABERNA DE ALEJANDRIA,Fontarrón,restaurantes,"Overall, it was okay, a bit crowded.",5,2024-06-15,en,Ivan P.,True
C0008519,R005695,LA TABERNA DE ALEJANDRIA,Fontarrón,restaurantes,"La verdad, raciones normales, cumple para una comida rapida.",3,2024-02-01,es,Ivan G.,True
C0008520,R005696,LOTERIAS Y APUESTAS DEL ESTADO,Fontarrón,ocio,"Correcto para pasar el rato, esta entretenido sin mas. Sin mas.",4,2024-09-16,es,Luis P.,True
C0008521,R005697,BAR  ÉXODO,Vinateros,restaurantes,"Troppo caro, molto deludente, servizio scadente.",3,2024-08-31,it,Laura R.,True
C0008522,R005701,ACADEMIA DE CORTE Y CONFECCION,Marroquina,deporte,"Ottimo rapporto qualita-prezzo, un'esperienza bellissima, posto stupendo.",5,2024-04-13,it,Sophie P.,True
C0008523,R005701,ACADEMIA DE CORTE Y CONFECCION,Marroquina,deporte,"Highly recommended. The staff were lovely, absolutely worth the visit, a wonderful experience.",4,2024-02-11,en,Diego F.,True
C0008524,R005701,ACADEMIA DE CORTE Y CONFECCION,Marroquina,deporte,"One of the highlights of our trip, stunning place, absolutely worth the visit.",4,2023-05-14,en,Sofia R.,True
C0008525,R005701,ACADEMIA DE CORTE Y CONFECCION,Marroquina,deporte,"Loved it. Stunning place, beautiful and well kept, we loved every minute.",5,2025-04-29,en,Marie B.,True
C0008526,R005702,"MOLYMA, S.A. CORREDURIA DE SEGUROS",Pavones,hoteles,"Cama muy comoda, recepcion 24 horas muy util. Volveremos.",5,2023-05-21,es,Sofia H.,True
C0008527,R005702,"MOLYMA, S.A. CORREDURIA DE SEGUROS",Pavones,hoteles,"Excellent rapport qualite-prix, endroit magnifique, personnel adorable.",4,2024-10-18,fr,Joao G.,True
C0008528,R005702,"MOLYMA, S.A. CORREDURIA DE SEGUROS",Pavones,hoteles,"Highly recommended. A wonderful experience, one of the highlights of our trip, beautiful and well kept.",5,2023-03-07,en,Liam R.,True
C0008529,R005702,"MOLYMA, S.A. CORREDURIA DE SEGUROS",Pavones,hoteles,"Que decepcion. Trato frio del personal, el aire acondicionado no funcionaba. No lo recomiendo.",2,2023-05-18,es,Marco G.,True
C0008530,R005705,SAL Y PIMIENTA,Ventas,restaurantes,"Muy recomendable. Postres caseros deliciosos, platos caseros llenos de sabor, terraza agradable para cenar.",5,2024-10-02,es,Pedro L.,True
C0008531,R005705,SAL Y PIMIENTA,Ventas,restaurantes,"Repetiremos. Las tapas riquisimas, cocina tradicional bien ejecutada. Merece mucho la pena.",5,2023-06-18,es,Anna T.,True
C0008532,R005705,SAL Y PIMIENTA,Ventas,restaurantes,"Personale gentile, ci e piaciuto molto.",5,2025-05-20,it,Pablo V.,True
C0008533,R005706,ALAMBIQUE,Ventas,restaurantes,"Personale gentile, posto stupendo, ottimo rapporto qualita-prezzo.",4,2023-10-27,it,Chiara C.,True
C0008534,R005706,ALAMBIQUE,Ventas,restaurantes,"Honestly, a bit crowded, average overall, nothing special but fine.",3,2024-02-16,en,Hans H.,True
C0008535,R005706,ALAMBIQUE,Ventas,restaurantes,"Repetiremos. Cocina tradicional bien ejecutada, las tapas riquisimas, el servicio atento y cercano. Volveremos.",4,2023-12-01,es,Giulia F.,True
C0008536,R005706,ALAMBIQUE,Ventas,restaurantes,"Volveremos seguro. Ambiente acogedor, cocina tradicional bien ejecutada.",5,2023-04-22,es,Ana V.,True
C0008537,R005707,LOTERIAS Y APUESTAS DEL ESTADO,Ventas,ocio,"Muy recomendable. Perfecto para una tarde diferente, repetiremos seguro. Merece mucho la pena.",4,2025-02-12,es,Pedro C.,True
C0008538,R005709,BAR LOS CHARROS,Ventas,restaurantes,"Repetiremos. Ambiente acogedor, terraza agradable para cenar, platos caseros llenos de sabor. Volveremos.",4,2023-12-27,es,Sergio V.,True
C0008539,R005709,BAR LOS CHARROS,Ventas,restaurantes,"Muy recomendable. La comida estaba deliciosa, terraza agradable para cenar. Un 10.",4,2023-01-09,es,Luis R.,True
C0008540,R005710,CAFETERIA,Ventas,restaurantes,"Honestly, average overall, nothing special but fine.",3,2023-11-12,en,Liam L.,True
C0008541,R005710,CAFETERIA,Ventas,restaurantes,"Repetiremos. Productos muy frescos, la comida estaba deliciosa, buena relacion calidad-precio.",4,2025-02-23,es,Luis R.,True
C0008542,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Volveremos seguro. Muy divertido y bien organizado, gran ambiente. Lo recomiendo.",5,2025-06-13,es,Sofia R.,True
C0008543,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Volveremos seguro. Perfecto para una tarde diferente, un plan estupendo. Merece mucho la pena.",4,2023-12-11,es,Hans P.,True
C0008544,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Repetiremos. Repetiremos seguro, muy divertido y bien organizado, perfecto para una tarde diferente. Merece mucho la pena.",5,2024-11-21,es,Marie H.,True
C0008545,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Un plan estupendo, muy divertido y bien organizado. Lo recomiendo.",4,2025-05-15,es,Diego F.,True
C0008546,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Lo pasamos genial, perfecto para una tarde diferente. Merece mucho la pena.",5,2024-05-01,es,Pablo G.,True
C0008547,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Nos encanto. Perfecto para una tarde diferente, lo pasamos genial.",5,2025-08-15,es,Marta C.,True
C0008548,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Muy recomendable. Repetiremos seguro, ideal para ir con amigos, un plan estupendo. Un 10.",4,2023-01-09,es,Giulia F.,True
C0008549,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Muy recomendable. Gran ambiente, ideal para ir con amigos. Un 10.",5,2023-05-12,es,Diego H.,True
C0008550,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Volveremos seguro. Repetiremos seguro, gran ambiente.",4,2025-03-01,es,Ivan V.,True
C0008551,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Honestly, average overall, nothing special but fine.",3,2024-02-26,en,Javier S.,True
C0008552,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Highly recommended. Stunning place, we loved every minute.",5,2025-04-08,en,Marco P.,True
C0008553,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Highly recommended. Beautiful and well kept, absolutely worth the visit, the staff were lovely.",5,2023-04-03,en,Clara S.,True
C0008554,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Sinceramente, no lo recomendaria, colas largas. No lo recomiendo.",2,2024-03-04,es,Chiara B.,True
C0008555,R005713,DISCOTECA SHOW MAMA PACHANGA,Numancia,ocio,"Sinceramente, colas largas, aburrido para lo que cuesta, mala organizacion. No volvere.",3,2024-03-12,es,Olivia P.,True
C0008556,R005715,BAR TORRECILLAS,Numancia,restaurantes,"Nos encanto. Buena relacion calidad-precio, ambiente acogedor, postres caseros deliciosos. Merece mucho la pena.",4,2023-01-31,es,Ana P.,True
C0008557,R005716,BAR NUEVO JJ,Numancia,restaurantes,"Gutes Preis-Leistungs-Verhaeltnis, toller Ort.",4,2025-08-23,de,Pedro B.,True
C0008558,R005718,INSTALACIONES SANITARIAS DE LA ROSA S L,Numancia,hoteles,"Personnel adorable, une tres belle experience.",4,2025-09-16,fr,Pedro L.,True
C0008559,R005718,INSTALACIONES SANITARIAS DE LA ROSA S L,Numancia,hoteles,"Muy recomendable. Excelente descanso, buena relacion calidad-precio. Volveremos.",5,2024-04-10,es,Marco R.,True
C0008560,R005718,INSTALACIONES SANITARIAS DE LA ROSA S L,Numancia,hoteles,"The staff were lovely, clean and welcoming, great value for money.",5,2025-09-20,en,Luis T.,True
C0008561,R005719,IMPRENTA,Numancia,deporte,"Volveremos seguro. Buena relacion calidad-precio, material moderno y cuidado, perfecto para entrenar. Merece mucho la pena.",5,2025-12-24,es,Olivia M.,True
C0008562,R005720,CAFETERIA,Marroquina,restaurantes,"Para ser sinceros, raciones normales, ambiente sencillo, la comida correcta sin destacar. Ni fu ni fa.",3,2023-09-03,es,Clara V.,True
C0008563,R005721,BAR NIKKI,Marroquina,restaurantes,"Volveremos seguro. El servicio atento y cercano, el vino de la casa acompaña genial. Lo recomiendo.",4,2023-10-24,es,Diego H.,True
C0008564,R005721,BAR NIKKI,Marroquina,restaurantes,"Un'esperienza bellissima, personale gentile.",4,2024-10-17,it,Hans R.,True
